Property_ID,Listing price,Data Source,Locality,Property_Type,Built_up_area_sqfeet,Total_area_sqft,BHK,Age_of_Property,Facing_direction,Nearby_Schools,Nearby_Hospitals,Nearby_Markets,Crime_Rate_Area,Road_Connectivity,Future_Projects,Registry_Rate_per_sqft,Market_Rate_per_sqft,Last_Registry_Year,Owner_Type,Latitude,Longitude,Remarks,Listing_price,Data_Source
PV0455,,,AB Road,Independent House,1277,1277,2,0-5 years,South-West,Yes,Yes,Yes,Medium,Good,No,3035.0,4087,2020,Dealer,22.718524,75.912546,,6158732.0,SYN
PV0456,,,Vijay Nagar,Apartment,1495,1495,3,5-10 years,East,Yes,Yes,Yes,Low,Average,No,3257.0,4604,2019,Owner,22.744737,75.900016,,7276153.0,SYN
PV0457,,,AB Road,Villa,1499,1499,2,5-10 years,East,No,Yes,No,Low,Good,Yes,3168.0,4380,2017,Dealer,22.724788,75.909159,,8022681.0,SYN
PV0458,,,Aerodrome Road,Apartment,1704,1704,3,0-5 years,East,No,No,Yes,Low,Excellent,No,2793.0,3852,2020,Dealer,22.723409,75.804356,,7577178.0,SYN
PV0459,,,Nipania,Villa,2185,2185,3,10-20 years,South-West,Yes,No,Yes,Medium,Excellent,Yes,2778.0,3555,2006,Dealer,22.754147,75.923087,,8443116.0,SYN
PV0460,,,Banganga,Apartment,846,846,2,0-5 years,North-East,No,Yes,Yes,Medium,Average,Yes,2125.0,2308,2024,Owner,22.713725,75.830773,,2011493.0,SYN
PV0461,,,Mahalaxmi Nagar,Independent House,1839,1839,3,10-20 years,East,No,No,Yes,Low,Average,No,2538.0,3058,2014,Dealer,22.710093,75.859394,,6030285.0,SYN
PV0462,,,Pardesipura,Builder Floor,936,936,2,20+ years,East,No,Yes,Yes,Low,Good,Yes,2318.0,2652,1995,Dealer,22.76586,75.874541,,2104141.0,SYN
PV0463,,,Aerodrome Road,Villa,2109,2109,3,0-5 years,West,Yes,Yes,Yes,Medium,Excellent,Yes,2752.0,3532,2021,Owner,22.718459,75.80436,,10191972.0,SYN
PV0464,,,Annapurna,Independent House,1470,1470,2,0-5 years,East,No,Yes,Yes,High,Good,No,2309.0,2643,2020,Owner,22.686872,75.866591,,5014044.0,SYN
PV0465,,,Palasia,Villa,2564,2564,3,10-20 years,East,Yes,No,Yes,Medium,Good,Yes,3500.0,5300,2007,Dealer,22.727638,75.883533,,16525657.0,SYN
PV0466,,,Palasia,Apartment,1361,1361,3,10-20 years,East,No,Yes,Yes,Medium,Good,No,3470.0,5247,2008,Dealer,22.726741,75.883862,,6414261.0,SYN
PV0467,,,Niranjanpur,Apartment,2171,2171,4,10-20 years,South,Yes,Yes,Yes,High,Good,Yes,2637.0,3404,2011,Owner,22.762424,75.918831,,6782503.0,SYN
PV0468,,,Tilak Nagar,Apartment,1077,1077,2,5-10 years,North,Yes,Yes,Yes,High,Good,No,2420.0,2986,2017,Dealer,22.719221,75.868471,,3929747.0,SYN
PV0469,,,Super Corridor,Apartment,1409,1409,3,0-5 years,North,No,Yes,Yes,Medium,Good,No,2385.0,2542,2024,Dealer,22.784834,75.897733,,4295079.0,SYN
PV0470,,,Mahalaxmi Nagar,Apartment,1389,1389,3,20+ years,West,Yes,Yes,Yes,Medium,Good,Yes,2540.0,2837,1997,Dealer,22.713888,75.861234,,3343663.0,SYN
PV0471,,,Nipania,Builder Floor,992,992,2,0-5 years,South-West,Yes,Yes,No,Low,Good,No,2692.0,3524,2024,Dealer,22.752153,75.918628,,3731282.0,SYN
PV0472,,,Palasia,Builder Floor,1448,1448,3,5-10 years,East,Yes,Yes,Yes,Medium,Good,No,3567.0,5002,2016,Owner,22.725144,75.885308,,8692281.0,SYN
PV0473,,,MR 10,Independent House,2083,2083,3,20+ years,South,No,Yes,No,Medium,Good,Yes,2553.0,2956,1999,Owner,22.766671,75.905414,,4857898.0,SYN
PV0474,,,AB Road,Apartment,1608,1608,3,10-20 years,West,Yes,Yes,Yes,Low,Average,Yes,3156.0,4177,2011,Owner,22.720381,75.909004,,6837253.0,SYN
PV0475,,,Bhawarkuan,Apartment,530,530,1,10-20 years,South,No,No,Yes,Low,Good,Yes,2567.0,3065,2013,Dealer,22.692268,75.836705,,1443158.0,SYN
PV0476,,,MR 10,Builder Floor,821,821,2,0-5 years,North,Yes,No,Yes,Low,Good,Yes,2585.0,3171,2021,Dealer,22.767729,75.899964,,2656990.0,SYN
PV0477,,,Scheme 54,Apartment,870,870,2,5-10 years,North,Yes,No,Yes,Low,Good,No,2869.0,3751,2015,Owner,22.728331,75.870949,,3716432.0,SYN
PV0478,,,Pardesipura,Independent House,1342,1342,2,0-5 years,East,No,Yes,Yes,Low,Good,Yes,2282.0,2632,2021,Owner,22.764091,75.876537,,4578596.0,SYN
PV0479,,,AB Road,Independent House,3182,3182,4,0-5 years,North-East,Yes,No,Yes,Medium,Excellent,No,3189.0,4123,2022,Dealer,22.723045,75.914164,,16963757.0,SYN
PV0480,,,Nipania,Independent House,1380,1380,2,20+ years,West,Yes,No,Yes,Low,Average,No,2673.0,3370,2001,Dealer,22.753863,75.917686,,4002429.0,SYN
PV0481,,,Vijay Nagar,Independent House,2600,2600,4,5-10 years,East,Yes,Yes,Yes,Low,Good,No,3109.0,4317,2016,Dealer,22.742072,75.902696,,13812535.0,SYN
PV0482,,,Palasia,Apartment,985,985,2,0-5 years,North-West,Yes,No,Yes,Low,Good,No,3428.0,5525,2023,Owner,22.725481,75.881442,,6102674.0,SYN
PV0483,,,Super Corridor,Builder Floor,1758,1758,4,10-20 years,North-East,Yes,No,Yes,Low,Good,No,2426.0,3061,2011,Dealer,22.790953,75.900429,,4997964.0,SYN
PV0484,,,Aerodrome Road,Apartment,1690,1690,3,0-5 years,South,Yes,No,Yes,Medium,Good,Yes,2747.0,3570,2024,Dealer,22.723342,75.798305,,7024183.0,SYN
PV0485,,,Pardesipura,Apartment,984,984,2,10-20 years,North,Yes,No,Yes,Low,Excellent,No,2276.0,2767,2009,Dealer,22.76711,75.874235,,2966537.0,SYN
PV0486,,,Niranjanpur,Independent House,2564,2564,4,0-5 years,North,Yes,Yes,No,Low,Good,Yes,2668.0,3276,2023,Owner,22.7616,75.916495,,10010503.0,SYN
PV0487,,,Tilak Nagar,Independent House,1476,1476,2,20+ years,South,No,No,No,Medium,Excellent,No,2408.0,2640,1990,Owner,22.721939,75.862808,,3239281.0,SYN
PV0488,,,Niranjanpur,Independent House,1767,1767,3,20+ years,West,No,No,Yes,Medium,Good,Yes,2536.0,3371,1991,Owner,22.760035,75.911955,,5112758.0,SYN
PV0489,,,Bicholi Hapsi,Independent House,1895,1895,3,10-20 years,North,No,Yes,No,High,Poor,No,2122.0,2301,2013,Dealer,22.792142,75.942753,,4258545.0,SYN
PV0490,,,AB Road,Independent House,2679,2679,4,5-10 years,South,No,No,No,Medium,Poor,Yes,3014.0,3829,2019,Dealer,22.719992,75.91419,,10901874.0,SYN
PV0491,,,Palasia,Apartment,1023,1023,2,10-20 years,North-East,Yes,Yes,Yes,Low,Good,No,3603.0,4627,2013,Dealer,22.72743,75.885282,,4937020.0,SYN
PV0492,,,Pipliyahana,Builder Floor,1035,1035,2,10-20 years,East,Yes,Yes,Yes,Medium,Good,No,2461.0,2765,2012,Owner,22.700489,75.917328,,2903071.0,SYN
PV0493,,,Sudama Nagar,Independent House,1115,1115,2,0-5 years,South-West,No,No,No,Medium,Average,Yes,2136.0,2512,2022,Dealer,22.688349,75.837663,,3335691.0,SYN
PV0494,,,Pipliyahana,Apartment,1272,1272,3,0-5 years,North-West,Yes,No,Yes,Medium,Good,Yes,2426.0,2865,2022,Dealer,22.69953,75.919175,,4048223.0,SYN
PV0495,,,Scheme 54,Apartment,926,926,2,0-5 years,East,No,Yes,Yes,Low,Average,No,2836.0,3670,2024,Dealer,22.731155,75.86989,,3745107.0,SYN
PV0496,,,AB Road,Independent House,1829,1829,3,20+ years,South-East,No,Yes,No,High,Good,Yes,3146.0,4262,2000,Owner,22.719363,75.910308,,6996700.0,SYN
PV0497,,,Nipania,Apartment,1289,1289,3,5-10 years,West,Yes,Yes,Yes,Medium,Poor,Yes,2631.0,3401,2015,Owner,22.752401,75.918821,,4408022.0,SYN
PV0498,,,Annapurna,Builder Floor,1452,1452,3,10-20 years,East,No,No,No,High,Good,No,2325.0,2390,2012,Dealer,22.686146,75.866984,,3238096.0,SYN
PV0499,,,Tilak Nagar,Apartment,1112,1112,2,0-5 years,North,No,Yes,No,Medium,Good,Yes,2340.0,2615,2024,Owner,22.720324,75.863897,,3220666.0,SYN
PV0500,,,Tilak Nagar,Apartment,1367,1367,3,5-10 years,North-East,Yes,Yes,Yes,Low,Average,No,2441.0,2963,2017,Owner,22.719186,75.867861,,4329944.0,SYN
PV0501,,,Rau,Plot,1318,1318,0,20+ years,South-West,No,Yes,No,Medium,Average,No,1831.0,1997,2004,Owner,22.651782,75.812059,,1622936.0,SYN
PV0502,,,Pardesipura,Apartment,973,973,2,10-20 years,South,Yes,No,No,High,Poor,No,2276.0,2433,2011,Dealer,22.768861,75.870364,,2175205.0,SYN
PV0503,,,Sudama Nagar,Apartment,1065,1065,2,0-5 years,North,Yes,Yes,No,Medium,Poor,No,2230.0,2486,2022,Owner,22.693623,75.838035,,2893103.0,SYN
PV0504,,,Pardesipura,Apartment,2267,2267,4,0-5 years,South,Yes,Yes,Yes,Low,Average,No,2359.0,2812,2023,Dealer,22.767201,75.874463,,7985877.0,SYN
PV0505,,,Vijay Nagar,Builder Floor,1267,1267,3,10-20 years,North-East,Yes,Yes,Yes,Low,Excellent,No,3250.0,4933,2013,Dealer,22.74323,75.901091,,6049637.0,SYN
PV0506,,,Silicon City,Builder Floor,1442,1442,3,5-10 years,West,Yes,No,Yes,Medium,Poor,No,2301.0,2630,2018,Owner,22.741754,75.879325,,4144413.0,SYN
PV0507,,,Vijay Nagar,Independent House,1230,1230,2,0-5 years,South,Yes,Yes,No,Low,Excellent,No,3278.0,4934,2022,Dealer,22.744336,75.902985,,7183922.0,SYN
PV0508,,,Rau,Independent House,1288,1288,2,0-5 years,North,Yes,Yes,No,Medium,Poor,No,1849.0,2017,2022,Dealer,22.650998,75.812913,,3221339.0,SYN
PV0509,,,Palasia,Apartment,951,951,2,5-10 years,West,Yes,Yes,Yes,Medium,Excellent,No,3465.0,4941,2017,Owner,22.725814,75.881004,,5336961.0,SYN
PV0510,,,Annapurna,Apartment,1500,1500,3,10-20 years,North,No,No,No,High,Poor,No,2243.0,2552,2010,Owner,22.684001,75.866385,,4016864.0,SYN
PV0511,,,AB Road,Apartment,785,785,2,0-5 years,North,Yes,Yes,No,Medium,Excellent,No,3091.0,4219,2022,Dealer,22.723657,75.915097,,3966990.0,SYN
PV0512,,,Vijay Nagar,Independent House,3160,3160,4,10-20 years,North,Yes,Yes,No,Medium,Average,No,3124.0,4755,2008,Owner,22.748416,75.900916,,15713492.0,SYN
PV0513,,,Pipliyahana,Villa,2190,2190,3,5-10 years,North,Yes,Yes,Yes,Medium,Average,Yes,2550.0,3004,2018,Owner,22.69516,75.916763,,8764236.0,SYN
PV0514,,,Vijay Nagar,Apartment,1516,1516,3,5-10 years,East,Yes,No,Yes,Low,Excellent,No,3146.0,4878,2017,Dealer,22.742804,75.905216,,7777406.0,SYN
PV0515,,,Bicholi Hapsi,Apartment,1619,1619,3,0-5 years,South-West,No,No,Yes,Low,Good,No,2079.0,2301,2023,Owner,22.787705,75.940644,,4503249.0,SYN
PV0516,,,Limbodi,Apartment,835,835,2,10-20 years,North,No,No,No,Medium,Good,Yes,1954.0,2046,2009,Dealer,22.820399,75.90823,,1732275.0,SYN
PV0517,,,MR 10,Apartment,1149,1149,2,10-20 years,East,No,Yes,Yes,Low,Good,No,2658.0,2884,2012,Dealer,22.768419,75.901929,,3372041.0,SYN
PV0518,,,Nipania,Apartment,521,521,1,0-5 years,North-East,No,Yes,Yes,High,Excellent,Yes,2718.0,3139,2023,Owner,22.751574,75.920369,,1915771.0,SYN
PV0519,,,Pardesipura,Builder Floor,980,980,2,0-5 years,West,No,Yes,Yes,Medium,Poor,No,2249.0,2807,2023,Dealer,22.763088,75.873187,,2851508.0,SYN
PV0520,,,Aerodrome Road,Apartment,2191,2191,4,0-5 years,South,Yes,Yes,Yes,Low,Good,No,2809.0,3860,2021,Dealer,22.719694,75.800242,,9769744.0,SYN
PV0521,,,Vijay Nagar,Builder Floor,833,833,2,20+ years,North,Yes,Yes,Yes,Medium,Excellent,No,3193.0,4909,1999,Owner,22.748742,75.903574,,3201756.0,SYN
PV0522,,,Bicholi Mardana,Builder Floor,1494,1494,3,20+ years,East,No,No,No,Medium,Good,Yes,2243.0,2318,1993,Dealer,22.778062,75.930473,,2650996.0,SYN
PV0523,,,Mahalaxmi Nagar,Builder Floor,1008,1008,2,20+ years,South,Yes,No,Yes,High,Poor,Yes,2519.0,3056,1994,Owner,22.714001,75.858339,,2451146.0,SYN
PV0524,,,Bhawarkuan,Builder Floor,1072,1072,2,10-20 years,South-West,Yes,Yes,Yes,Low,Average,No,2453.0,3193,2008,Dealer,22.698768,75.836762,,3385429.0,SYN
PV0525,,,Aerodrome Road,Apartment,1346,1346,3,5-10 years,North,Yes,Yes,Yes,Medium,Good,No,2744.0,3837,2019,Dealer,22.718936,75.804792,,5738096.0,SYN
PV0526,,,Vijay Nagar,Apartment,933,933,2,5-10 years,North-West,Yes,Yes,Yes,Medium,Average,No,3166.0,4301,2019,Dealer,22.748062,75.901726,,4178681.0,SYN
PV0527,,,Bicholi Hapsi,Apartment,904,904,2,5-10 years,East,No,Yes,No,High,Average,No,2157.0,2257,2019,Dealer,22.791933,75.94038,,2354232.0,SYN
PV0528,,,Bhawarkuan,Apartment,521,521,1,0-5 years,North,Yes,No,Yes,Low,Good,Yes,2475.0,3199,2021,Dealer,22.697871,75.84306,,2197650.0,SYN
PV0529,,,Niranjanpur,Apartment,1834,1834,4,10-20 years,East,Yes,No,No,Low,Excellent,Yes,2526.0,3207,2014,Dealer,22.760435,75.912938,,5915947.0,SYN
PV0530,,,Bicholi Hapsi,Plot,1156,1156,0,5-10 years,North,No,No,No,Medium,Average,Yes,2109.0,2423,2016,Dealer,22.790216,75.93791,,2308757.0,SYN
PV0531,,,LIG Colony,Apartment,991,991,2,5-10 years,East,No,Yes,No,Medium,Good,No,2215.0,2267,2019,Dealer,22.732331,75.847394,,2473037.0,SYN
PV0532,,,LIG Colony,Apartment,943,943,2,10-20 years,East,No,No,Yes,Medium,Average,No,2265.0,2366,2012,Dealer,22.731704,75.848421,,2163016.0,SYN
PV0533,,,AB Road,Apartment,601,601,1,0-5 years,East,Yes,Yes,Yes,Low,Good,No,3075.0,4320,2024,Dealer,22.721408,75.909449,,3011983.0,SYN
PV0534,,,LIG Colony,Independent House,1279,1279,2,5-10 years,North-West,No,No,No,Medium,Average,No,2183.0,2400,2018,Dealer,22.729408,75.848067,,3244504.0,SYN
PV0535,,,LIG Colony,Independent House,937,937,1,10-20 years,North,Yes,Yes,No,Low,Good,No,2201.0,2219,2012,Dealer,22.728904,75.850914,,2297176.0,SYN
PV0536,,,MR 10,Villa,2603,2603,3,0-5 years,North,No,No,No,Medium,Excellent,No,2617.0,3119,2024,Dealer,22.77171,75.899246,,10485321.0,SYN
PV0537,,,Bicholi Hapsi,Apartment,562,562,1,5-10 years,North-East,Yes,Yes,Yes,High,Average,No,2139.0,2233,2016,Owner,22.790648,75.938437,,1447451.0,SYN
PV0538,,,Banganga,Independent House,781,781,1,0-5 years,North,Yes,No,No,Medium,Average,Yes,2058.0,2295,2021,Owner,22.711185,75.827287,,2300527.0,SYN
PV0539,,,Bicholi Hapsi,Plot,974,974,0,10-20 years,South,No,No,Yes,Medium,Good,Yes,2149.0,2111,2014,Owner,22.791438,75.940599,,1589728.0,SYN
PV0540,,,Palasia,Builder Floor,2459,2459,4,5-10 years,East,Yes,Yes,Yes,Low,Excellent,No,3594.0,5238,2016,Owner,22.722528,75.880706,,14560669.0,SYN
PV0541,,,Limbodi,Plot,1261,1261,0,5-10 years,South,No,No,No,Medium,Average,Yes,1857.0,2060,2018,Dealer,22.822423,75.910153,,1896988.0,SYN
PV0542,,,Palasia,Apartment,1369,1369,3,0-5 years,East,Yes,Yes,Yes,Low,Excellent,No,3415.0,5054,2022,Dealer,22.721629,75.885953,,7672001.0,SYN
PV0543,,,Pardesipura,Apartment,615,615,1,5-10 years,East,No,No,Yes,Low,Good,No,2235.0,2551,2019,Owner,22.763059,75.873652,,1573229.0,SYN
PV0544,,,Tilak Nagar,Builder Floor,1443,1443,3,5-10 years,East,No,Yes,Yes,Low,Good,No,2356.0,2577,2015,Dealer,22.718142,75.863256,,3910930.0,SYN
PV0545,,,Banganga,Apartment,889,889,2,10-20 years,East,Yes,No,Yes,High,Average,No,2146.0,2253,2013,Dealer,22.712379,75.827037,,1947002.0,SYN
PV0546,,,Scheme 54,Apartment,1294,1294,3,0-5 years,East,Yes,No,Yes,Medium,Excellent,Yes,2902.0,3964,2020,Owner,22.731499,75.87215,,5723178.0,SYN
PV0547,,,Aerodrome Road,Apartment,1404,1404,3,0-5 years,North,No,No,Yes,Medium,Good,No,2799.0,3586,2024,Owner,22.722416,75.798393,,5923077.0,SYN
PV0548,,,Silicon City,Independent House,1411,1411,2,20+ years,North-West,No,No,Yes,High,Average,Yes,2334.0,2779,1997,Dealer,22.738494,75.882751,,3645962.0,SYN
PV0549,,,Scheme 54,Builder Floor,1565,1565,3,0-5 years,East,Yes,Yes,Yes,Low,Excellent,No,2972.0,4210,2023,Dealer,22.728791,75.867548,,7032898.0,SYN
PV0550,,,Mahalaxmi Nagar,Apartment,2404,2404,4,0-5 years,East,No,No,No,Low,Good,No,2439.0,2849,2022,Owner,22.714606,75.860282,,8026452.0,SYN
PV0551,,,Mahalaxmi Nagar,Builder Floor,557,557,1,5-10 years,South-East,Yes,Yes,Yes,Medium,Average,No,2574.0,3102,2017,Owner,22.713465,75.859082,,1825622.0,SYN
PV0552,,,Palasia,Apartment,1009,1009,2,0-5 years,North,Yes,Yes,Yes,Low,Good,No,3408.0,5399,2024,Dealer,22.722217,75.881118,,6468638.0,SYN
PV0553,,,Vijay Nagar,Apartment,1522,1522,3,5-10 years,South-East,Yes,Yes,Yes,Low,Excellent,No,3294.0,4312,2019,Dealer,22.742511,75.903454,,7355214.0,SYN
PV0554,,,Palasia,Apartment,1543,1543,3,5-10 years,North-West,Yes,Yes,Yes,Low,Excellent,No,3427.0,5484,2016,Owner,22.72479,75.886967,,8983439.0,SYN
PV0555,,,Rajendra Nagar,Apartment,917,917,2,0-5 years,East,Yes,No,Yes,Low,Average,Yes,2537.0,3373,2020,Dealer,22.708509,75.867284,,3641215.0,SYN
PV0556,,,Limbodi,Apartment,999,999,2,10-20 years,West,No,No,Yes,High,Good,No,1951.0,1986,2006,Owner,22.81665,75.910103,,1930617.0,SYN
PV0557,,,AB Road,Apartment,976,976,2,5-10 years,East,Yes,Yes,Yes,Low,Good,No,3077.0,4063,2017,Owner,22.721117,75.913026,,4487010.0,SYN
PV0558,,,Banganga,Independent House,1326,1326,2,10-20 years,North-East,Yes,No,No,High,Average,No,2154.0,2337,2008,Owner,22.715476,75.828833,,3695150.0,SYN
PV0559,,,Annapurna,Builder Floor,1075,1075,2,0-5 years,West,No,No,No,Medium,Poor,No,2336.0,2402,2023,Owner,22.68239,75.859968,,2705978.0,SYN
PV0560,,,Vijay Nagar,Villa,1332,1332,2,0-5 years,South,Yes,Yes,Yes,Low,Good,No,3194.0,4233,2020,Dealer,22.744849,75.901762,,7224851.0,SYN
PV0561,,,Kanadiya,Apartment,919,919,2,10-20 years,South,Yes,Yes,Yes,Medium,Good,No,1992.0,2010,2014,Owner,22.803078,75.894435,,1873894.0,SYN
PV0562,,,Vijay Nagar,Villa,1887,1887,3,0-5 years,West,No,Yes,Yes,Medium,Average,No,3203.0,4168,2022,Dealer,22.746371,75.90194,,10320993.0,SYN
PV0563,,,Niranjanpur,Apartment,1018,1018,2,0-5 years,North-West,Yes,Yes,No,Low,Average,No,2547.0,2881,2020,Dealer,22.758051,75.916708,,3303026.0,SYN
PV0564,,,Aerodrome Road,Builder Floor,1973,1973,4,10-20 years,South-East,Yes,Yes,Yes,Low,Excellent,No,2793.0,3847,2009,Dealer,22.723021,75.79987,,7785143.0,SYN
PV0565,,,Nipania,Builder Floor,1692,1692,3,10-20 years,West,No,No,Yes,High,Excellent,Yes,2730.0,3205,2013,Owner,22.758188,75.917738,,4843155.0,SYN
PV0566,,,Annapurna,Apartment,1004,1004,2,10-20 years,North-East,Yes,No,Yes,Medium,Average,Yes,2233.0,2415,2013,Owner,22.687251,75.863676,,2280763.0,SYN
PV0567,,,Tilak Nagar,Apartment,1414,1414,3,20+ years,East,No,No,No,Low,Average,Yes,2381.0,2661,1998,Dealer,22.721823,75.867544,,3322513.0,SYN
PV0568,,,Tilak Nagar,Apartment,1683,1683,3,0-5 years,South-East,Yes,No,No,Low,Excellent,No,2412.0,2890,2021,Owner,22.720219,75.86297,,5040002.0,SYN
PV0569,,,Aerodrome Road,Villa,2376,2376,3,10-20 years,South,Yes,Yes,Yes,Low,Good,No,2827.0,3749,2014,Dealer,22.721019,75.799079,,8370058.0,SYN
PV0570,,,Nipania,Builder Floor,601,601,1,0-5 years,South,Yes,No,No,Medium,Excellent,No,2665.0,3221,2023,Owner,22.756442,75.919698,,2055864.0,SYN
PV0571,,,Mahalaxmi Nagar,Apartment,2298,2298,4,5-10 years,South-West,Yes,Yes,Yes,Low,Good,No,2481.0,3059,2018,Dealer,22.713354,75.858604,,7758737.0,SYN
PV0572,,,Palasia,Apartment,1712,1712,3,10-20 years,East,Yes,Yes,Yes,Low,Average,No,3410.0,4720,2010,Dealer,22.727655,75.880831,,8598559.0,SYN
PV0573,,,Bicholi Mardana,Apartment,1107,1107,2,5-10 years,South-East,Yes,Yes,Yes,Medium,Average,Yes,2194.0,2500,2015,Dealer,22.783547,75.930995,,2969521.0,SYN
PV0574,,,Sudama Nagar,Independent House,949,949,1,10-20 years,East,Yes,No,No,Low,Average,No,2218.0,2262,2012,Owner,22.692052,75.839288,,2219943.0,SYN
PV0575,,,Pardesipura,Apartment,1032,1032,2,5-10 years,East,Yes,Yes,No,Low,Poor,No,2268.0,2610,2015,Owner,22.762996,75.871963,,2973703.0,SYN
PV0576,,,MR 10,Builder Floor,920,920,2,10-20 years,North,Yes,Yes,Yes,Low,Good,No,2561.0,2808,2013,Dealer,22.77337,75.903637,,2667331.0,SYN
PV0577,,,Palasia,Apartment,1027,1027,2,0-5 years,North,Yes,Yes,Yes,Medium,Good,No,3599.0,4888,2023,Owner,22.725893,75.884347,,5779296.0,SYN
PV0578,,,Palasia,Villa,1804,1804,2,10-20 years,North-East,No,Yes,Yes,Low,Excellent,No,3464.0,5051,2007,Owner,22.72658,75.886554,,10113247.0,SYN
PV0579,,,Tilak Nagar,Apartment,2367,2367,4,5-10 years,South-West,Yes,Yes,Yes,Medium,Good,No,2382.0,2527,2017,Dealer,22.722525,75.864925,,6553915.0,SYN
PV0580,,,Limbodi,Builder Floor,1136,1136,2,5-10 years,South-East,Yes,Yes,Yes,Medium,Average,No,1925.0,1950,2015,Dealer,22.818584,75.911102,,2114951.0,SYN
PV0581,,,Annapurna,Independent House,1414,1414,2,10-20 years,North-East,No,Yes,Yes,High,Average,No,2322.0,2705,2005,Owner,22.682555,75.865346,,4041965.0,SYN
PV0582,,,Bhawarkuan,Villa,910,910,1,20+ years,North,Yes,No,No,Medium,Poor,Yes,2524.0,3195,2004,Dealer,22.696704,75.840486,,2824632.0,SYN
PV0583,,,Niranjanpur,Builder Floor,1676,1676,3,20+ years,North,Yes,No,Yes,Low,Poor,Yes,2606.0,3216,2000,Dealer,22.758586,75.914828,,4662888.0,SYN
PV0584,,,Super Corridor,Apartment,978,978,2,20+ years,North-East,No,No,Yes,Medium,Good,No,2426.0,2676,1996,Dealer,22.787046,75.900432,,2252677.0,SYN
PV0585,,,AB Road,Independent House,2302,2302,3,10-20 years,South-West,Yes,Yes,Yes,Medium,Good,No,3066.0,4248,2009,Dealer,22.723014,75.908974,,10696406.0,SYN
PV0586,,,Palasia,Apartment,2225,2225,4,10-20 years,North-East,Yes,Yes,Yes,Medium,Good,No,3450.0,4583,2006,Dealer,22.726648,75.881809,,10179499.0,SYN
PV0587,,,LIG Colony,Apartment,906,906,2,10-20 years,North-West,No,Yes,Yes,Medium,Average,No,2164.0,2347,2012,Dealer,22.731824,75.849267,,2234757.0,SYN
PV0588,,,Palasia,Apartment,1394,1394,3,10-20 years,South,Yes,Yes,Yes,Medium,Good,No,3413.0,5052,2013,Dealer,22.725342,75.886078,,6873816.0,SYN
PV0589,,,Bicholi Hapsi,Apartment,1017,1017,2,0-5 years,East,No,Yes,Yes,Medium,Good,No,2043.0,2200,2024,Owner,22.792724,75.938615,,2748612.0,SYN
PV0590,,,AB Road,Apartment,1147,1147,2,0-5 years,East,Yes,Yes,Yes,Medium,Excellent,No,3102.0,3898,2021,Owner,22.722135,75.914684,,5217697.0,SYN
PV0591,,,Aerodrome Road,Apartment,1439,1439,3,10-20 years,North,Yes,Yes,Yes,Low,Excellent,No,2815.0,3339,2012,Dealer,22.723556,75.799186,,4985133.0,SYN
PV0592,,,Nipania,Builder Floor,1445,1445,3,10-20 years,East,Yes,Yes,Yes,High,Good,No,2665.0,3221,2009,Owner,22.758088,75.920955,,4844089.0,SYN
PV0593,,,Rajendra Nagar,Apartment,1691,1691,3,10-20 years,North,No,No,No,Medium,Good,No,2587.0,2958,2013,Dealer,22.706142,75.864555,,4666337.0,SYN
PV0594,,,Palasia,Villa,2266,2266,3,5-10 years,West,Yes,Yes,Yes,Medium,Excellent,Yes,3558.0,4853,2019,Owner,22.724924,75.882227,,14629496.0,SYN
PV0595,,,AB Road,Independent House,1320,1320,2,10-20 years,East,No,No,Yes,Low,Excellent,No,3168.0,4325,2013,Dealer,22.722145,75.91439,,6255429.0,SYN
PV0596,,,AB Road,Builder Floor,998,998,2,5-10 years,South,Yes,Yes,Yes,Low,Good,No,3083.0,4343,2019,Owner,22.723958,75.911849,,4442880.0,SYN
PV0597,,,Mahalaxmi Nagar,Builder Floor,826,826,2,10-20 years,North-East,Yes,No,Yes,High,Good,No,2440.0,3129,2014,Dealer,22.710282,75.858583,,2345762.0,SYN
PV0598,,,Aerodrome Road,Villa,1527,1527,2,5-10 years,North,Yes,No,Yes,Low,Excellent,No,2836.0,3777,2018,Dealer,22.721572,75.800365,,6810601.0,SYN
PV0599,,,Mahalaxmi Nagar,Apartment,861,861,2,5-10 years,South-East,Yes,No,No,Medium,Average,Yes,2574.0,2911,2019,Dealer,22.71114,75.860541,,2599263.0,SYN
PV0600,,,Sudama Nagar,Builder Floor,1437,1437,3,0-5 years,West,Yes,Yes,No,Medium,Average,Yes,2254.0,2439,2020,Dealer,22.688962,75.840259,,3820194.0,SYN
PV0601,,,Palasia,Villa,4332,4332,4,0-5 years,North,Yes,Yes,Yes,Low,Excellent,No,3553.0,5362,2021,Owner,22.720857,75.884981,,29914654.0,SYN
PV0602,,,Rajendra Nagar,Builder Floor,1304,1304,3,5-10 years,West,Yes,Yes,No,Medium,Average,Yes,2640.0,2955,2018,Owner,22.707655,75.862994,,3763078.0,SYN
PV0603,,,Bicholi Mardana,Plot,1114,1114,0,20+ years,West,No,No,No,High,Good,Yes,2246.0,2220,1993,Dealer,22.778713,75.926972,,1589631.0,SYN
PV0604,,,Bicholi Mardana,Independent House,678,678,1,0-5 years,North-East,Yes,No,Yes,High,Poor,No,2171.0,2312,2022,Dealer,22.782427,75.932868,,2185068.0,SYN
